Node_ID,X,Y,Reward
1852,31416.2811,85527.4364,62
1853,31419.0547,86167.7278,99
1854,31321.2806,88188.619,75
1855,34398.978,85672.1876,38
1856,34221.7608,86081.9191,41
1857,34695.6376,85669.4135,31
1858,34658.1386,85693.5805,98
1859,34397.5897,86016.3645,61
1860,34263.9821,85860.5251,10
1861,34296.759,85885.2483,83
1862,34287.5925,85994.14,57
1863,34427.0329,85728.5783,24
1864,34444.2547,85719.6893,43
1865,34446.755,85904.1396,44
1866,34726.1918,85616.6344,55
1867,34351.4798,86000.8078,19
1868,34462.3102,85952.7525,73
1869,34438.1444,86052.477,52
1870,34424.2556,85873.305,76
1871,34581.7507,85626.6327,61
1872,34635.084,85767.1936,90
1873,34714.2484,85680.8031,60
1874,34268.1488,86076.3638,99
1875,34479.8095,85856.6385,58
1876,34365.9237,85815.8026,60
1877,34208.7053,86045.5294,64
1878,34317.8696,85762.1895,81
1879,34573.4185,85775.2483,22
1880,34579.5282,85590.5204,57
1881,34459.2542,85711.6337,69
1882,34416.4781,85952.474,70
1883,34847.8575,85623.3012,72
1884,34292.5925,85787.7456,46
1885,34602.3063,85699.1353,77
1886,34315.9251,86029.419,17
1887,34312.8699,86077.4757,82
1888,34638.4168,85714.6919,16
1889,34483.1427,85820.5262,29
1890,34440.0884,85833.8595,63
1891,34286.4816,85749.4111,65
1892,34435.3657,85635.2424,31
1893,34494.2536,85847.7494,88
1894,34560.0842,85580.7976,92
1895,34234.5381,86016.9176,51
1896,34655.36,85600.5218,45
1897,34341.4802,86091.3653,52
1898,34587.8624,85726.0803,99
1899,34697.581,85580.2439,27
1900,34562.3077,85812.4715,61
1901,34649.5273,85663.0238,13
1902,34218.4274,85949.4159,18
1903,34729.2559,87604.1946,60
1904,32848.7374,87164.9961,32
1905,33007.3447,87282.4991,55
1906,33205.3951,85691.6251,44
1907,33257.3377,85749.4048,19
1908,34545.9261,86851.3919,14
1909,34333.4292,86800.834,82
1910,31600.1655,85718.8298,88
1911,34317.3195,86915.2828,73
1912,34656.758,86879.1707,48
1913,33344.8348,87086.6618,13
1914,34191.2109,87621.968,94
1915,33039.0099,86908.879,99
1916,32474.5795,86891.6536,63
1917,34833.4158,85872.7543,72
1918,31305.1699,87701.1037,29
1919,32942.6233,86680.5393,31
1920,34093.991,87063.0624,15
1921,31421.5586,85574.6589,46
1922,31427.9433,87341.3731,81
1923,34523.1491,86970.2859,45
1924,34782.8656,87346.1323,75
1925,32545.4112,86894.7097,66
1926,31433.4985,87401.375,86
1927,34947.3065,87194.1821,100
1928,31102.3998,85696.8778,45
1929,34143.9848,86378.8725,70
1930,32432.0861,85246.0519,54
1931,32395.6931,86395.5275,96
1932,32241.8146,85416.3327,88
1933,31220.1734,87461.9291,49
1934,31826.5412,87381.9355,99
1935,32706.7998,87995.2948,10
1936,32416.2501,88240.3044,83
1937,32828.4597,86786.6527,94
1938,34455.3732,87753.9211,44
1939,31509.0521,87894.4435,41
1940,32959.8451,86746.6522,39
1941,34088.9879,86796.6657,99
1942,32584.0214,86897.4878,38
1943,34718.1455,87001.6756,30
1944,31869.8807,85718.8346,61
1945,31109.0684,85370.4886,17
1946,33773.4352,86813.8832,96
1947,31216.0045,86171.0579,61
1948,32740.1287,85969.1293,40
1949,33334.0001,86298.8652,65
1950,34534.2584,86604.1596,40
1951,34334.819,86903.3379,62
1952,34390.9232,85978.3077,90
1953,34834.2549,87980.8687,76
1954,31965.7055,86284.4093,49
1955,34273.4262,86033.3073,92
1956,32140.4241,88080.0171,83
1957,32162.3666,86268.577,21
1958,33548.1597,86544.4288,79
1959,34179.8177,85761.3555,77
1960,34700.923,87528.9151,44
1961,31299.6162,85777.9914,35
1962,31825.7082,86701.3649,15
1963,34765.09,88039.2048,63
1964,32306.2535,87798.0665,47
1965,31926.8218,85864.1166,62
1966,34590.6483,87676.9745,46
1967,32584.3025,88187.2475,15
1968,34811.7537,87410.5783,11
1969,34935.641,86951.673,52
1970,33200.3936,86781.6541,47
1971,34068.7117,86916.1134,16
1972,34860.9202,87756.6962,17
1973,33806.2171,87143.891,49
1974,32423.7482,86226.3563,53
1975,34903.4209,86714.1648,45
1976,32135.7021,87668.0606,91
1977,31191.2845,88007.4999,79
1978,34722.3135,88103.3734,45
1979,31139.3439,85519.1005,84
1980,32328.4723,86511.0857,97
1981,32448.469,86921.0985,48
1982,34767.0345,88068.3721,28
1983,32953.4565,86829.9877,20
1984,33791.7673,86686.1023,52
1985,34018.4322,85834.9678,95
1986,34769.8119,86430.2662,43
1987,34116.4858,85459.68,26
1988,33139.2852,87089.1613,57
1989,31266.2818,88031.3903,80
1990,34397.5896,85894.6942,62
1991,31617.6615,88398.631,51
1992,31930.4297,88458.9178,32
1993,32346.8066,86094.4063,74
1994,30662.6907,88088.333,66
1995,31319.0612,85493.8239,59
1996,32725.4066,86483.8659,44
1997,33054.5664,85484.6738,29
1998,32382.9163,86174.1318,100
1999,30440.4749,88105.8323,26
2000,31538.2175,87278.0399,34
2001,31527.9399,87324.7077,82
2002,34786.479,86713.8863,46
2003,31903.4833,86881.9254,78
2004,30565.7487,87901.6599,54
2005,33053.4574,87994.7416,54
2006,32437.9168,87996.1285,57
2007,34389.2583,86369.1513,57
2008,33734.5495,85386.0654,28
2009,31902.0992,85940.7848,42
2010,31385.7239,85929.3861,58
2011,33648.9919,86768.6023,74
2012,33562.3346,87657.5106,100
2013,32593.1884,87532.7815,50
2014,31421.8379,85337.712,18
2015,32560.6908,85672.4538,57
2016,32750.6859,85436.3373,39
2017,32990.9554,86758.8749,98
2018,31920.9828,87082.7629,19
2019,34581.2036,87523.6371,76
2020,32573.7438,86600.8126,10
2021,32437.6381,87773.622,95
2022,31471.5529,87342.2072,58
2023,33948.1537,86472.764,72
2024,31958.7639,86005.5095,12
2025,32306.2505,87245.5492,79
2026,33432.8861,86859.435,86
2027,31459.0576,85640.4932,19
2028,33738.712,86646.1003,79
2029,32561.8033,85344.667,70
2030,33761.7701,86935.5525,12
2031,33700.6664,87454.7278,39
2032,34393.1453,85873.0269,94
2033,32279.5864,88120.021,27
2034,31007.6815,87627.209,52
2035,31514.0509,87493.3234,25
2036,31947.6561,85705.2243,79
2037,31280.1692,86157.1697,23
2038,31584.6048,87259.429,54
2039,33232.6174,87423.614,39
2040,32265.9729,86788.5929,13
2041,30896.2959,87635.5427,82
2042,33227.345,88266.4225,72
2043,31311.5612,85552.9906,39
2044,31872.651,86991.0942,71
2045,34962.3078,86827.5021,31
2046,32067.9268,86059.6795,47
2047,32188.2071,85163.2685,31
2048,33490.9405,86970.2714,73
2049,31930.1513,88214.4609,73
2050,34321.2028,85820.8023,63
2051,32573.466,86551.9223,83
2052,33590.6631,87108.6088,67
2053,33540.1055,86868.8808,53
2054,34843.4203,86243.0408,45
2055,31757.3828,85817.4464,20
2056,34272.5971,86812.2232,92
2057,33639.552,87154.4436,50
2058,32022.6505,88031.4021,14
2059,32589.2989,87199.9956,62
2060,33042.0679,87768.9003,20
2061,32050.4258,86221.3524,30
2062,33992.3197,86149.1423,78
2063,33522.8885,85344.6728,35
2064,33431.2194,86201.641,52
2065,32114.0328,87054.9866,68
2066,33252.3377,87128.6067,36
2067,34880.6434,88076.704,19
2068,33151.2313,85372.1708,44
2069,32330.1388,86559.1426,75
2070,33984.5476,87708.6326,25
2071,33159.8425,85287.446,82
2072,32889.5681,86219.6936,12
2073,31568.2213,85768.5521,66
2074,34825.6425,87294.7417,81
2075,34699.805,85768.5836,99
2076,33679.8316,87781.406,34
2077,34562.3151,86991.12,91
2078,32189.0395,85317.9958,19
2079,31730.4339,86309.6846,35
2080,34342.0388,86610.271,80
2081,34836.7555,86412.2109,49
2082,34873.4193,87623.3601,88
2083,31629.6054,88020.0047,92
2084,31112.9539,86046.0518,17
2085,30388.8103,88258.3371,28
2086,34836.4769,86885.2818,76
2087,34362.3149,86423.5973,53
2088,32297.3697,85168.8255,54
2089,34578.9747,85986.644,46
2090,33830.378,86668.0469,66
2091,31909.5967,86162.4595,35
2092,34765.0887,87698.6407,61
2093,31875.9872,86079.678,60
2094,34462.5878,85879.6945,18
2095,32584.3037,85183.5507,27
2096,33824.8272,87086.1125,32
2097,33007.8999,87005.5481,65
2098,34323.7027,85967.1953,33
2099,30464.9187,88150.5561,44
2100,31690.9931,85960.5043,97
2101,32911.2377,87706.1206,41
2102,32590.9656,86432.1969,56
2103,33695.6646,87744.4604,25
2104,33219.5599,86889.7122,95
2105,31589.6041,87693.051,54
2106,33901.7738,88134.4776,90
2107,34900.364,87800.8633,82
2108,34917.5886,86505.8251,34
2109,33353.446,87127.7738,24
2110,32711.8,88238.9168,49
2111,31382.3897,88008.3347,17
2112,32536.2445,87179.7169,95
2113,32097.3707,87867.5103,78
2114,33121.5065,86443.3121,78
2115,31909.5978,87876.6735,14
2116,32535.9683,85893.2923,74
2117,34731.4787,86970.5632,23
2118,32217.3639,87196.658,40
2119,32154.3125,86111.3491,95
2120,34919.8083,86892.7821,31
2121,32676.2434,85486.3385,57
2122,31913.4859,87735.8367,85
2123,32915.6796,86715.8178,98
2124,34863.1415,87337.7982,43
2125,33818.1563,86742.7712,79
2126,34093.4341,86948.6147,97
2127,34135.0964,85571.9055,82
2128,31642.6585,87239.9851,66
2129,34756.4772,87529.1929,38
2130,34456.7601,86738.0539,36
2131,31305.1702,87502.2096,79
2132,34501.2035,86685.8295,74
2133,32568.4662,86948.8781,19
2134,32749.8505,86511.3668,78
2135,33757.0541,88108.9185,86
2136,31529.8866,85938.278,62
2137,34376.4873,88058.6497,67
2138,33384.5537,86411.9241,77
2139,32612.354,86902.2103,25
2140,31263.785,88344.7354,76
2141,33408.9993,87050.5503,18
2142,31441.8326,87993.6124,61
2143,33606.7709,86822.4918,25
2144,32362.0845,88278.0833,21
2145,32456.5255,86050.7954,83
2146,32937.6282,88203.0841,92
2147,32735.408,85579.1191,75
2148,32105.7038,87800.842,12
2149,33752.0457,85811.3543,99
2150,33917.0441,85855.2454,32
2151,33309.0047,85484.675,15
2152,34139.2645,86738.8865,62
2153,32717.6287,86184.1356,76
2154,31650.7136,87704.9967,60
2155,34092.8765,86774.4428,80
2156,32327.0827,86711.9247,48
2157,32365.4182,88090.2983,54
2158,31208.2304,85622.434,18
2159,33951.77,87034.17,68
2160,33078.7308,86881.6562,38
2161,33491.5026,87498.6149,61
2162,33928.993,87817.2457,87
2163,31833.2099,86148.569,88
2164,34595.0921,87472.8025,73
2165,34474.2596,86694.7188,83
2166,34530.9275,87724.1985,35
2167,34908.6978,87990.0343,66
2168,32245.9764,88379.4756,91
2169,31845.1547,86069.3993,80
2170,31925.1494,86840.2582,17
2171,33876.7686,86881.9424,47
2172,33886.7681,86848.3307,100
2173,33915.3792,86864.7205,14
2174,33277.8948,87548.6174,93
2175,33412.886,86695.5423,86
2176,33435.663,86673.8752,44
2177,33413.4415,86672.764,91
2178,33298.4464,86919.4354,45
2179,33289.0018,86788.5991,87
2180,33280.3917,86991.6592,72
2181,33347.3336,86896.9353,60
2182,33336.2228,86879.7126,60
2183,33277.8916,86945.2693,46
2184,33352.0554,86844.4341,13
2185,34274.8197,87700.5833,39
2186,32582.3594,85164.1056,53
2187,31243.228,85884.9378,50
2188,33404.0067,88084.7485,90
2189,31244.6142,86198.2817,79
2190,34725.3657,86303.041,51
2191,33965.6594,87914.7494,29
2192,34672.3086,86188.316,18
2193,34973.6909,85671.0804,64
2194,32572.36,85138.549,98
2195,34660.644,86328.8745,66
2196,31407.1111,86612.1861,35
2197,34672.3069,86034.1463,17
2198,34157.8779,87667.2464,20
2199,31705.1564,87215.8191,71
2200,30642.6912,88083.3326,76
2201,32029.5905,87066.3746,26
2202,30362.9775,88114.7216,77
2203,32232.086,87409.9974,21
2204,34928.4179,87266.407,35
2205,32057.0922,87588.6126,100
2206,31781.2748,85302.1583,30
2207,34474.818,87866.4241,89
2208,32354.3047,87148.603,65
2209,31663.7769,85506.6063,38
2210,30315.4785,87729.4316,85
2211,33179.8392,86990.5478,51
2212,32077.9234,87281.38,33
2213,31582.3832,86257.1786,89
2214,31802.0976,86866.0908,80
2215,33891.7742,87526.1236,82
2216,34220.0942,85607.7402,36
2217,32609.0207,86368.0288,26
2218,32681.2413,86017.7412,91
2219,32947.9033,87666.9528,86
2220,30870.4631,87795.8257,60
2221,34303.981,85926.0828,83
2222,32608.1874,86395.8072,96
2223,31216.8416,88317.234,80
2224,32065.7023,86406.3586,84
2225,33728.717,87090.2772,35
2226,32032.0936,86159.1276,70
2227,34145.9285,85999.1391,81
2228,32729.2998,88314.4755,43
2229,32496.8025,87716.1204,14
2230,33915.1043,87741.6876,30
2231,30476.3084,88342.2303,90
2232,33225.1162,87126.3844,15
2233,31708.7681,87777.2218,20
2234,31498.7818,85150.7641,55
2235,34932.3102,86571.9384,99
2236,32062.6506,85894.9525,52
2237,31953.4835,86313.8546,97
2238,33998.1546,85866.3574,37
2239,34174.2634,86616.382,98
2240,31850.7084,86406.0788,52
2241,33854.2745,87567.5129,76
2242,34178.1508,85545.5161,62
2243,32014.8757,85746.0594,23
2244,32229.8651,88168.3554,89
2245,32033.4816,87565.2783,72
2246,31114.6218,87388.869,20
2247,30618.2476,87753.0454,71
2248,34120.3748,85769.411,72
2249,32437.358,87238.8839,99
2250,30694.3566,88043.0541,66
2251,32745.4071,87415.8353,32
2252,33324.0049,85359.116,76
2253,34537.0339,86394.4307,99
2254,34910.0883,86427.7677,39
2255,33037.3435,85774.1266,41
2256,31010.1815,87564.7066,94
2257,31493.2194,86931.6407,97
2258,34588.1461,86458.8768,39
2259,31320.1688,86743.8535,95
2260,32470.9761,85000.7653,42
2261,32284.3084,86103.0169,77
2262,32035.9875,85588.8342,37
2263,31979.5943,87588.0561,84
2264,32165.4202,86911.9285,46
2265,33014.2923,88083.6344,35
2266,30474.0845,87919.1598,49
2267,34439.8202,88140.8747,19
2268,32685.1304,85943.0171,16
2269,32789.0195,85144.9395,80
2270,34027.877,85495.2362,100
2271,32287.9179,87371.3857,73
2272,32024.5922,86451.9153,82
2273,32632.9091,86129.6887,34
2274,32751.7973,87729.4547,18
2275,30545.1936,87902.7708,46
2276,32004.5909,87007.2065,74
2277,32426.5296,85445.2245,29
2278,32584.0214,86344.6945,59
2279,30698.5231,88138.8905,73
2280,32079.3213,85336.8836,69
2281,34392.0405,87726.4193,22
2282,33210.6715,86930.2687,57
2283,32055.427,87709.1722,33
2284,34417.867,85986.9195,83
2285,34522.3164,87628.6402,41
2286,31555.7175,86303.5686,82
2287,32106.2629,85579.1128,20
2288,34681.2012,87406.1342,39
2289,32273.4727,86746.9252,95
2290,32400.4163,85998.5706,67
2291,34568.9732,85614.9654,89
2292,32071.5381,87830.8423,28
2293,32808.185,87762.5111,45
2294,31824.322,88132.2336,48
2295,32543.7448,86211.9127,78
2296,31853.2097,88188.6248,63
2297,31405.7249,88429.741,72
2298,31294.6148,86872.1898,20
2299,31386.5557,86769.9672,52
2300,31778.765,86815.5338,55
2301,34579.5371,87266.1306,76
2302,32398.4785,85009.9316,63
2303,33815.3861,87356.9508,40
2304,33666.776,87302.2245,39
2305,32509.0233,86987.49,94
2306,34581.7593,87045.8443,95
2307,34759.2468,85614.1347,37
2308,34779.2468,85626.3572,48
2309,31219.6171,88148.6166,24
2310,32925.957,85938.8526,69
2311,31339.615,85809.3819,75
2312,31368.7807,85840.2167,84
2313,31324.8925,85882.1614,42
2314,31379.3358,85861.8841,58
2315,31305.1712,85840.2155,98
2316,31347.6699,85859.1057,63
2317,31363.2263,85713.8251,36
2318,31339.6152,85787.9925,53
2319,31341.0043,85765.2141,65
2320,31060.4573,87059.9683,62
2321,34049.2654,85548.5711,53
2322,33360.9433,86481.6481,85
2323,33650.6627,85407.4538,74
2324,32739.5731,86832.7647,88
2325,34077.5979,85487.7362,10
2326,33158.7287,86996.6591,35
2327,32768.462,85738.568,57
2328,31635.7211,85611.0515,45
2329,30777.4099,88023.054,97
2330,34851.4761,86973.8962,64
2331,34343.1472,86215.8127,23
2332,32510.4136,87764.4553,74
2333,34427.8704,86541.9347,81
2334,32786.7977,87975.8499,85
2335,34877.8611,85959.4239,11
2336,31464.0524,87753.8838,25
2337,32026.5411,85850.5066,59
2338,33146.508,85621.6228,82
2339,33670.9447,87531.674,88
2340,34893.1406,87473.357,58
2341,34398.7046,86610.2709,72
2342,31712.3812,88413.9104,43
2343,32557.0792,87767.5111,28
2344,33995.3815,87098.6169,66
2345,33681.7681,86530.5409,61
2346,31569.3334,85595.2169,48
2347,34959.8057,87429.7442,65
2348,33371.4987,86402.4794,19
2349,31867.929,87420.8262,60
2350,33020.9548,86919.4347,66
2351,34285.3722,86459.4317,93
2352,32667.0772,85452.4485,36
2353,31595.7153,87329.7088,73
2354,33731.4895,86563.5978,11
2355,33128.7321,85290.7793,65
2356,31191.0087,85593.8228,49
2357,34858.9748,86169.4283,12
2358,34017.8776,85733.8542,45
2359,31651.8269,86004.1158,74
2360,34836.7563,86542.2142,34
2361,34560.3618,85553.019,43
2362,33419.2754,86166.9176,28
2363,31551.8344,85452.4372,14
2364,31454.6085,87634.7145,71
2365,31542.6668,85674.3837,86
2366,32705.6859,85815.7917,43
2367,31221.2838,87304.4234,19
2368,33195.3973,85293.8353,73
2369,34514.8161,87018.0657,51
2370,34932.0274,85913.0338,88
2371,31464.6097,88032.225,40
2372,32009.0463,85311.0485,51
2373,34111.7631,85889.6917,32
2374,34649.5264,85565.2427,82
2375,31757.6636,85581.0531,37
2376,31999.3199,85853.5618,18
2377,32697.0772,85267.4429,43
2378,33365.6744,88119.75,17
2379,33212.0659,88100.0261,74
2380,31051.0121,86582.7318,54
2381,33339.0068,87960.5763,47
2382,33616.4966,85474.6772,78
2383,33124.5632,87057.216,88
2384,31895.4374,85523.5535,78
2385,31843.763,87356.1018,10
2386,34545.0862,85933.5863,99
2387,32956.2329,86260.2508,11
2388,32259.3067,87008.3208,95
2389,33343.7222,86149.4166,57
2390,34429.5319,85508.572,77
2391,33275.6711,85669.4025,74
2392,32627.9092,86849.9867,14
2393,34688.7016,87001.3979,26
2394,33193.4506,87176.3856,38
2395,33282.6174,85306.3362,73
2396,31614.05,88166.3981,42
2397,34646.4798,87497.5254,31
2398,32613.1897,87829.1795,61
2399,34665.6483,88113.9295,78
2400,34745.0835,86021.3691,26
2401,32868.1823,85526.6185,33
2402,31210.7291,87738.3262,82
2403,30742.1332,87924.1622,62
2404,32309.3062,87383.6085,64
2405,33209.0056,87143.3292,13
2406,33370.9451,87076.1061,79
2407,34237.0384,85720.2434,89
2408,33073.4524,86478.035,51
2409,34545.6482,86781.389,61
2410,31570.9955,86067.1718,23
2411,33163.4509,85827.4622,37
2412,34007.0444,85439.9567,12
2413,33273.4465,86301.3648,90
2414,34108.7082,85580.239,61
2415,32544.5778,86828.3189,36
2416,33781.7683,85761.3533,55
2417,31526.8295,87032.1995,74
2418,31201.0074,87603.0443,49
2419,31875.9924,85642.4444,78
2420,31467.9429,86481.9065,17
2421,33022.9003,85561.3426,11
2422,31573.4945,86976.9216,59
2423,34602.3071,85856.3625,20
2424,32817.3508,85404.67,23
2425,31510.1634,86573.299,87
2426,32994.8435,86084.9685,45
2427,33104.8463,88141.9715,49
2428,34160.3737,86430.2635,59
2429,34195.9284,85777.7448,12
2430,32548.7464,85756.6224,40
2431,30738.8001,87867.4939,46
2432,34596.4737,85784.4156,22
2433,34000.9357,87745.3009,13
2434,33182.6192,85441.6176,26
2435,33591.2216,87340.5576,13
2436,32097.9276,85848.2852,41
2437,31803.4934,85760.5012,33
2438,34867.589,86455.5456,61
2439,31010.4583,88024.1655,16
2440,34503.1438,86303.8729,20
2441,31793.2092,87248.5985,63
2442,31540.7182,86178.5637,39
2443,34430.0877,85551.3511,39
2444,32328.1945,86536.9197,50
2445,32580.4112,85938.8493,73
2446,34567.8691,86540.8237,35
2447,34579.8103,86301.9289,30
2448,32561.2449,85962.7387,62
2449,32946.5131,85638.2887,24
2450,32385.4176,85884.4011,77
2451,34870.637,85745.5281,91
2452,34493.1432,86244.1492,30
2453,32163.479,86083.0148,35
2454,34876.4757,86934.1725,92
2455,32267.0852,87491.3889,34
2456,31632.3819,86189.122,82
2457,30927.406,87719.1569,57
2458,30857.1299,87866.1053,47
2459,32192.9223,86117.1829,54
2460,34078.4296,86064.9737,57
2461,34908.139,85960.5353,87
2462,34977.0297,86820.0019,67
2463,34365.097,86996.3972,44
2464,34599.533,86340.2632,43
2465,32612.6332,87669.4525,91
2466,34383.9828,86638.6054,95
2467,34857.5881,86795.2785,79
2468,32286.2513,87440.832,50
2469,33241.7826,87158.0519,32
2470,34061.7649,86669.4388,20
2471,33296.5012,86399.7009,94
2472,32994.5679,85433.0053,32
2473,31671.2685,86712.1955,34
2474,33903.9874,86494.7087,65
2475,34913.974,87202.7937,13
2476,34645.6458,86444.4323,83
2477,31161.8416,88114.4479,88
2478,34446.7537,85523.8504,97
2479,32620.1348,85337.167,18
2480,33372.0559,87048.05,59
2481,31388.7777,87788.8843,88
2482,34082.5967,85931.3593,69
2483,33089.0102,85450.784,56
2484,31729.0465,87893.0585,26
2485,32016.5396,87750.5619,97
2486,31450.7211,86447.7382,69
2487,34475.0941,86896.116,22
2488,33113.1738,85987.4665,29
2489,31997.9255,86701.6448,15
2490,31591.5523,85893.2781,24
2491,34830.6446,86749.1655,29
2492,31945.1495,87438.3281,27
2493,31726.5536,85149.9315,72
2494,31394.8889,86693.2988,82
2495,33095.6752,87035.8266,66
2496,32600.6881,87478.0578,22
2497,34375.9234,85778.5794,72
2498,33758.1569,86753.3259,58
2499,31681.8242,86967.2021,69
2500,32264.308,87540.0017,32
2501,33168.4514,85705.7919,44
2502,34948.1374,85799.4186,94
2503,33455.1111,85592.4567,97
2504,31903.7681,85754.3913,40
2505,33222.6182,85455.7848,83
2506,34240.6492,85587.1841,67
2507,31834.6067,85280.4914,34
2508,34655.3685,87481.1361,84
2509,34453.4231,86335.5398,23
2510,34586.751,85673.3008,49
2511,31894.8728,87462.7724,13
2512,33329.2779,86383.0341,66
2513,32943.4558,86136.6361,89
2514,33667.6043,86910.5504,62
2515,34585.0932,87799.4778,73
2516,31038.795,85086.3188,26
2517,34871.1976,87018.3422,60
2518,32333.7525,85893.2894,80
2519,34505.6427,86050.2558,41
2520,30834.9084,87861.1051,68
2521,32213.7531,87289.438,30
2522,32816.7948,85535.2295,19
2523,31887.0959,87577.498,61
2524,33068.7333,85314.1131,66
2525,31900.4313,88076.1228,58
2526,31941.2639,86044.1219,76
2527,32178.2007,88422.2541,87
2528,31899.0402,86484.6932,10
2529,31467.3927,85290.4894,33
2530,31977.6478,87130.5419,15
2531,32855.6839,87788.3451,65
2532,32135.7014,86175.7957,29
2533,34541.7532,86019.6999,46
2534,34220.6553,87567.8004,27
2535,31660.1582,86938.8675,76
2536,32229.3101,88097.2417,29
2537,33923.1545,86587.4899,18
2538,34626.7584,86970.8412,10
2539,33283.1686,86763.5985,34
2540,33386.2301,88184.4752,45
2541,32932.6257,85301.8897,89
2542,32994.0119,85606.6216,88
2543,32362.3624,88174.468,19
2544,31517.6673,85694.939,67
2545,33331.2253,85630.7905,37
2546,33713.7208,87370.8375,29
2547,34140.0966,85759.1331,87
2548,32878.7356,86424.1433,85
2549,33426.4981,86971.382,74
2550,34250.9318,87625.8584,98
2551,33094.2881,85394.1157,90
2552,33180.951,87209.9975,16
2553,33681.4972,87232.7791,60
2554,31901.5394,87366.6584,48
2555,33583.4373,86090.8051,22
2556,33160.9519,87299.9997,77
2557,34365.0969,87832.2549,30
2558,31678.2152,88346.1286,74
2559,31432.1106,86469.6829,56
2560,31128.5135,85233.821,45
2561,32468.4729,85367.7226,35
2562,31151.8427,88258.6198,89
2563,30962.405,87676.0997,17
2564,31600.1664,85561.0504,73
2565,33959.265,86542.4888,26
2566,33285.3906,86657.485,49
2567,32909.2917,85696.6235,18
2568,34903.9709,85808.3078,50
2569,33530.9397,86958.8827,27
2570,32286.8088,88074.186,45
2571,34344.2606,86533.879,92
2572,31962.6506,88423.639,51
2573,32340.1386,87319.1627,12
2574,31352.668,87683.0481,45
2575,34612.8622,85768.5821,10
2576,32136.255,87235.2685,92
2577,31978.2047,86451.3595,100
2578,34045.3747,86335.2594,37
2579,31545.4407,88213.3435,35
2580,34542.8685,86468.8769,67
2581,30545.1943,87583.5952,82
2582,33323.4453,86865.8233,42
2583,34713.7006,87593.361,80
2584,31810.7117,88457.5258,62
2585,33677.888,87388.6152,74
2586,34303.1519,86784.4445,48
2587,31374.6114,86319.1211,19
2588,33300.39,86372.2002,89
2589,34910.086,86170.5399,18
2590,34900.0826,85883.5881,14
2591,31883.7647,88468.0838,59
2592,32997.9006,85655.2341,33
2593,32552.3553,86757.7614,17
2594,34202.5949,85764.4111,64
2595,31082.6787,87587.4864,25
2596,31927.9311,88016.3995,56
2597,32939.5728,88251.6976,86
2598,31238.2269,86044.387,29
2599,32774.5721,86721.3729,25
2600,33602.8883,87349.7245,83
2601,33957.8762,86562.2117,16
2602,34338.4245,85926.3611,29
2603,34560.9268,87728.9206,69
2604,34975.9211,86473.6028,23
2605,34033.1552,86795.5541,23
2606,34883.9776,86442.7677,12
2607,31642.6574,87510.8251,50
2608,33059.5669,85283.001,32
2609,34467.0314,85648.5763,49
2610,32867.9028,86023.2988,48
2611,33490.3842,86240.5316,88
2612,34961.4764,86573.3276,32
2613,32732.0769,87995.8502,13
2614,33193.4488,86274.4191,93
2615,34447.3109,86177.2023,73
2616,34207.3166,85902.748,80
2617,33665.6612,87023.6084,20
2618,33239.2838,87404.4469,35
2619,32369.8684,85007.7091,15
2620,34680.3682,87156.1263,58
2621,32682.6306,87405.8345,67
2622,31891.5398,86657.4756,46
2623,30248.8147,88074.9987,36
2624,30228.5373,88023.053,71
2625,33094.8441,87685.8428,25
2626,34767.3103,87418.0789,74
2627,33248.725,86553.0379,19
2628,31589.3272,87097.2028,96
2629,32729.0216,88061.9643,53
2630,33774.8214,86033.5823,13
2631,34987.3094,86249.1532,65
2632,32478.4706,85802.4562,65
2633,34766.7564,86877.7815,53
2634,32006.2611,86156.3494,84
2635,34371.2039,86454.1539,16
2636,31595.4415,85865.4998,92
2637,33032.6221,85594.1214,31
2638,34022.5995,85574.1273,86
2639,31445.4421,87693.3268,76
2640,31841.2731,85344.1041,49
2641,33349.2771,86460.8141,85
2642,33168.1718,86298.0308,28
2643,33156.7901,88183.3627,66
2644,31939.6023,85553.2767,30
2645,31046.0141,85438.8221,44
2646,30253.2585,87819.7124,84
2647,32350.9735,88223.6365,84
2648,30721.0232,87580.8187,47
2649,34698.139,85892.1983,21
2650,34835.6437,87946.1456,77
2651,31323.7826,85757.1579,33
2652,32093.4806,86156.0724,86
2653,33193.7282,85781.9054,68
2654,34362.035,85935.5284,76
2655,31763.2107,86527.7488,93
2656,34437.0407,87867.5346,10
2657,31937.097,87840.0066,95
2658,34246.209,87703.6385,66
2659,32994.2879,86387.4766,11
2660,33489.5558,85385.5069,69
2661,33083.7311,85783.8494,13
2662,34987.3057,85954.4243,62
2663,32437.9156,85933.8475,74
2664,32162.9204,86732.4798,71
2665,34989.528,87090.2889,48
2666,31612.104,86880.5315,26
2667,34127.5999,86906.1139,17
2668,34298.4252,85588.2956,78
2669,34971.4725,87299.7408,92
2670,33216.2272,87057.7717,65
2671,33800.0993,85967.1918,74
2672,34412.3102,85511.6276,48
2673,32220.9814,85501.3348,40
2674,32943.7366,87651.1191,80
2675,34486.7626,87924.2035,53
2676,30231.3147,87879.7145,63
2677,34436.2054,86818.6127,58
2678,34689.2577,86504.7116,53
2679,32664.5788,85171.3285,27
2680,32194.5898,87912.2352,82
2681,32299.8646,87727.7865,67
2682,32515.9702,87951.1276,22
2683,31713.2123,86520.5254,19
