Node_ID,X,Y,Reward
885,34820.9215,86911.9494,37
886,34827.5873,87085.2896,26
887,33031.5099,86763.5974,68
888,34165.0955,85486.9032,28
889,34373.9838,86762.2215,51
890,33783.4324,86002.4703,48
891,34410.931,88036.7051,59
892,33938.7091,86061.9173,76
893,31872.3754,88306.1302,16
894,32239.0292,86872.7616,36
895,34413.9817,86528.0454,13
896,34810.9206,87250.2962,89
897,31975.9878,85784.9487,55
898,30294.3681,87573.5935,74
899,31299.8925,87548.5997,41
900,33484.0046,87977.7995,72
901,30247.7031,87839.7131,46
902,31971.5384,86388.8573,29
903,32950.6839,88268.9206,57
904,31154.0687,85175.4867,13
905,30643.2468,87912.2164,36
906,32482.6351,86505.8092,96
907,31786.5436,86228.2936,51
908,33306.5035,87222.498,11
909,33628.7142,86745.8236,44
910,32613.4689,88346.6986,67
911,31116.0107,87097.7484,44
912,34063.9907,87866.9723,39
913,33733.4434,87570.0096,56
914,31258.7872,85226.043,99
915,33285.6687,86809.9885,42
916,32207.0888,88056.1287,37
917,30873.2404,88047.4993,38
918,33006.5121,85465.5064,36
919,30340.7558,87504.9805,87
920,33021.2327,85801.3495,56
921,31848.7645,86207.7382,84
922,34971.7513,86946.1171,29
923,34806.1984,87555.304,12
924,34133.1544,86817.2223,43
925,34350.9299,87706.418,63
926,31161.0134,85107.4299,71
927,33347.6115,86929.9916,63
928,32357.6408,87871.68,59
929,30833.5198,87741.1018,97
930,34033.1549,85707.7424,76
931,32716.2433,85251.8869,47
932,34857.0305,87360.021,35
933,31475.72,86186.3404,92
934,32583.7436,86465.5311,74
935,34865.3635,87469.1905,58
936,31057.4012,88111.6689,92
937,33537.6045,86681.6541,53
938,34855.0873,86933.6169,80
939,32755.9626,85655.2324,30
940,32175.6993,86367.4691,10
941,34680.9168,85847.7523,80
942,31367.3931,85612.9916,92
943,34114.2639,85727.4654,72
944,34268.983,86338.5935,30
945,31063.2351,87491.0937,15
946,31744.8867,85233.5453,57
947,31304.3416,85229.6543,92
948,31664.6039,86054.3956,18
949,34505.6503,87688.9198,66
950,34542.0398,88065.3178,26
951,34234.8193,86765.5548,86
952,32702.9074,86784.9854,50
953,34961.7545,86416.6569,11
954,31027.1252,87173.5825,40
955,32710.4081,85774.1241,74
956,32748.7395,86719.4282,27
957,34731.4782,87141.6812,54
958,34795.6435,87124.7357,60
959,34414.5339,86136.9231,59
960,33566.4966,87106.664,19
961,33623.1621,87054.7194,69
962,32431.2472,87108.0475,47
963,33908.4378,87099.4481,57
964,33613.7184,87112.4981,54
965,32464.0245,86459.6966,98
966,31452.9432,87966.1117,52
967,33722.0536,87333.8926,96
968,34021.2132,87784.7469,21
969,32193.4775,88353.3623,46
970,33672.0505,87066.6648,88
971,34279.8157,86258.3127,83
972,31026.8474,87724.9908,53
973,34752.5907,86736.3869,74
974,34785.6433,87314.187,17
975,31312.6694,87235.5341,47
976,34767.3103,87370.0219,58
977,34255.9281,86424.1525,13
978,34697.8686,87863.9231,79
979,31137.9543,87632.4888,89
980,34496.7617,87741.6992,70
981,33378.451,88015.3008,32
982,31122.9561,85452.7113,16
983,34749.2559,87038.6214,83
984,31246.0048,88098.8928,68
985,33816.7666,86600.8222,59
986,31409.0551,87239.1473,50
987,31262.6696,86161.8918,75
988,31732.9404,85727.7216,24
989,32128.7567,88327.8042,28
990,31726.2669,87126.0955,60
991,34333.9795,85547.7392,88
992,34762.0331,87120.8468,41
993,34039.2654,86713.607,100
994,31352.9468,86539.1273,22
995,34094.82,86667.7724,81
996,32244.0355,85594.115,64
997,34765.366,87286.6864,100
998,31081.8451,86888.8522,34
999,30553.8048,87711.9324,48
1000,32214.0326,88127.2425,51
